userid,bookcount,trainingcount,age,gender,goal,trainingduration,trainingcalorie,trainingtimes,trainingdays,runningtimes,cyclingtimes,hikingtimes,allduration,allcalorie,alltimes,alldays,traininggoal,difficulty,maxcomboday,kg,bmi,joinedplans,plans,vip_expire,bought_package
57dd5ffb493303343ed0084e,5,4,25,F,2,283.82,1985,16,9,-1,-1,0,344.47,2270,18,9,0,0,3,2,20.05,1,7,NULL,0
580247a14933036dfecf9624,6,3,33,M,3,205.77,1211,4,5,-1,-1,0,205.77,1211,5,5,1,1,2,2,20.81,0,7,2018-12-12 23:59:59,0
580a118b31f1162b4ce9784c,0,0,28,F,1,51.95,192,2,3,-1,-1,0,51.95,192,3,3,0,0,1,0,18.69,0,2,NULL,0
5812abe731f1160852ccb249,1,0,25,F,2,1722.1,17165,138,52,-1,-1,288,8574.32,47140,427,156,2,1,35,6,19.53,0,13,NULL,0
58e9f6f031f116051a5d698a,2,1,25,F,1,42.65,354,0,1,-1,-1,0,42.65,354,1,1,0,0,1,0,21.34,0,5,NULL,0
58ea2a668c26a36298b42d0a,2,1,26,F,1,80.97,426,2,2,-1,-1,0,80.97,426,3,2,0,0,1,0,19.23,1,4,NULL,1
58f08bfb4933032c2a4dc249,24,20,27,F,1,21976.05,112640,1433,334,83,-1,29,31203.02,162824,1705,358,2,3,13,11,22.48,1,118,NULL,1
592551a4387e281d316db740,21,19,29,F,1,1308.73,10245,32,25,21,-1,0,2006.15,16992,55,41,1,1,5,5,20.08,0,9,NULL,1
594292832881d70d1d5dd478,3,2,46,F,2,123.2,855,2,3,62,-1,2,2848.2,19032,68,66,2,2,4,2,18.49,0,3,NULL,0
5944569b2881d70d1d6040ce,1,1,26,F,3,24631.07,129254,1686,381,2,-1,0,25184.85,131426,1708,382,2,2,24,11,20.03,1,45,NULL,0
59d398cc7511ce19f1b10fd9,72,61,37,F,2,4705,38190,109,79,-1,-1,1,4966.42,38987,113,80,2,2,6,7,22.04,1,13,NULL,1
5a0845797511ce10cc779bc3,1,1,27,F,3,42,368,0,1,-1,-1,0,42,368,1,1,0,0,1,0,17.72,0,15,NULL,0
5a9f316a1cf3d13622f85265,1,1,28,F,1,60.02,620,0,1,-1,-1,0,60.02,620,1,1,1,1,1,0,23.66,0,1,NULL,0
5aabba82ba9e9b2b07441054,1,1,28,F,0,45,326,0,1,-1,-1,0,45,326,1,1,0,0,1,0,0,0,0,NULL,0
5ac248706b76fe621950b1ed,120,115,28,F,1,6348.95,50641,112,82,-1,-1,0,6469.15,50859,115,84,2,3,6,8,22.58,0,6,NULL,1
5ad52dd51cf3d154cdd3d679,1,1,35,F,3,51.55,205,0,1,-1,-1,0,51.55,205,1,1,0,0,1,0,21.08,0,1,NULL,0
5af59553ba9e9b09e5aaecd3,3,3,28,M,0,163.12,1057,2,3,-1,-1,0,163.12,1057,3,3,0,0,1,0,0,0,0,NULL,0
5b0e15e232b798479c62b0d6,0,0,25,M,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0
5b118394fe6e4319cd493c1b,16,15,27,F,1,949.47,6902,22,16,-1,-1,83,3241.95,14426,112,41,1,2,17,6,22.19,0,9,NULL,1
5b1fbbf82e06903506892b79,2,2,25,X,0,120.03,986,1,2,-1,-1,0,120.03,986,2,2,0,0,1,0,0,0,0,NULL,0
5b3a2fc87511ce0b982fd868,1,4,26,F,1,305.13,1912,7,7,9,-1,0,659.6,4963,18,17,2,2,3,3,19.96,0,6,NULL,0
5b4041892e069008837ef9a5,1,1,25,F,0,45.02,240,0,1,-1,-1,0,45.02,240,1,1,0,0,1,0,0,0,0,NULL,0
5b53048e2e069008837e1c4d,1,1,25,F,0,45.02,343,0,1,-1,-1,0,45.02,343,1,1,0,0,1,0,0,0,0,NULL,0
5b53fec632b79806dd1096da,1,0,25,M,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0
5b9ba795e7b4cc246acbf294,15,15,26,F,1,883.3,6310,14,14,-1,-1,0,883.3,6310,15,14,1,2,2,3,0,0,9,NULL,0
5baa532ffe6e4375e7819410,1,1,32,F,2,57.02,491,0,1,-1,-1,0,57.02,491,1,1,0,0,1,0,20.55,0,2,NULL,0
5bed4c07ba9e9b07cf3df994,1,1,25,X,0,59.05,524,0,1,-1,-1,0,59.05,524,1,1,2,0,1,0,0,0,0,NULL,0
5566bd8c824924184b439f01,1,0,28,F,1,607.2,2967,55,38,-1,-1,17,1173.82,4463,74,55,2,2,4,3,20.7,1,34,2018-11-09 23:59:59,0
55cb0946da2a515b3e8125f9,2,0,38,M,2,7382.1,51728,462,301,57,36,0,10605.94,71298,558,356,2,1,7,8,24.21,1,56,NULL,0
56150bd95b4f46d4d4a0c9ec,8,4,26,F,1,6116.37,40675,447,234,121,60,157,14616.67,79020,794,414,2,2,13,9,19.6,0,92,NULL,0
5617ca83e569d3d0576226f6,28,28,35,M,1,2719.1,20000,107,98,-1,-1,0,2719.1,20000,108,98,1,1,7,6,28.37,0,9,NULL,0
562b80c75a376f34307b9421,0,0,36,F,1,3779.37,24170,281,213,18,-1,0,4437.68,28644,312,228,2,2,7,6,24.84,1,27,NULL,0
563ce22f92fc37442f600d2d,1,1,35,F,2,5090.18,25227,393,168,3,6,3,6714.12,31837,453,189,2,1,8,7,22.63,0,49,NULL,0
568f70913232967e02dfd63d,1,0,35,F,2,4430.77,22874,339,136,11,116,13,8610.53,39006,583,198,2,1,32,8,22.48,1,82,NULL,0
56b5a9d4c039e43057efcd78,2,2,25,F,1,269.18,1703,13,12,0,-1,0,276.22,1774,15,12,2,2,2,2,0,1,7,NULL,1
56dc2c69b6067bb14c8c2099,1,1,25,M,2,42,232,0,1,-1,-1,0,42,232,1,1,0,0,1,0,21.46,0,1,NULL,0
56dd35e813bebddf7b980a06,1,1,25,F,1,182.85,773,12,5,-1,-1,0,182.85,773,13,5,0,0,2,1,18.69,1,4,NULL,0
56ddaa9b2dfd68984090543f,5,5,30,F,2,537.15,3365,20,12,0,-1,10,924.95,4258,32,16,0,0,5,0,19.2,0,7,NULL,0
56e2fb4f0e20da4705b8d736,0,0,25,F,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,NULL,0
56e97f0bf836913e056c1703,12,14,27,F,1,5132.93,31930,358,195,29,-1,4,6031.84,37562,393,220,1,2,24,7,21.19,0,52,NULL,1
56f66b8b256a6d366e2d8a11,3,3,27,F,1,1039.8,7358,55,51,9,-1,168,6404.78,23881,234,101,2,1,16,5,21.06,1,20,NULL,0
570318f4e6065f2a179b84d8,3,2,31,F,2,2377.02,8462,182,86,16,-1,25,3309.65,12101,228,108,2,2,12,6,16.77,1,19,2018-12-21 23:59:59,0
570e37cad655852105b8579e,3,3,35,F,1,1307.3,7319,117,62,176,76,115,13684.18,68487,521,220,1,2,37,9,21.78,1,36,NULL,0
5711edbb89ea89f1167db259,0,0,27,M,1,135.58,855,8,7,47,2,1,3714.23,36199,61,54,1,2,2,5,23.71,1,2,NULL,0
57301945d2c65fdb4767bb04,3,3,25,F,2,2810.53,14616,230,125,91,13,90,9434.26,59883,439,220,2,1,36,9,18.71,0,49,NULL,0
575f5242fbbe7fa21dedaf84,1,1,31,M,3,5139.92,49941,296,95,30,-1,0,6800.43,73022,328,117,1,3,5,7,25.56,1,33,NULL,0
5766b3cad38eda2305fc6ff9,1,1,30,M,1,1370.92,10867,129,49,6,-1,0,1576.58,13649,137,54,1,2,5,4,26.03,0,8,NULL,0
5770115997242b0c13a041cc,0,0,23,F,1,1063.23,8765,95,41,5,-1,0,1368.53,11215,103,44,1,1,4,4,28.91,1,17,NULL,1
57809b784dfa683b057f0f06,4,4,28,F,2,356.32,1765,21,12,6,1,0,688.77,4043,32,14,0,0,2,3,21.19,1,16,NULL,0
578d9c203622393a05e7e3d2,1,1,29,F,1,15.75,83,1,2,-1,-1,0,75.77,425,3,3,0,0,1,0,19.57,1,5,NULL,0
57b3f3231efd818c733bd783,4,4,27,M,4,1883.57,12069,195,94,44,225,151,17269.47,132281,657,296,1,3,26,9,24.76,0,27,2028-10-12 23:59:59,0
585f3d8031f1164205b9b9bf,92,88,23,M,2,11820.98,79842,534,290,-1,-1,259,17754.55,98018,794,334,1,1,60,10,21.15,0,5,NULL,1
586ccf56387e286fc7840d76,1,0,40,F,1,2937.88,12597,228,117,12,21,34,5570.08,24281,304,160,1,1,8,7,26.44,0,0,2018-11-07 23:59:59,0
58da492f31f11602632c0191,12,11,22,F,1,672.62,5731,11,12,1,-1,4,805.23,6396,18,17,0,0,4,3,19.81,0,9,NULL,0
58dc9ca749330374ffa5c503,4,3,26,F,1,301.5,2258,8,9,-1,-1,0,301.5,2258,9,9,2,2,5,0,22.04,0,13,NULL,1
5928230c387e287caae67bb3,3,2,34,F,2,115,460,1,2,-1,-1,0,115,460,2,2,0,0,1,0,16.02,0,5,NULL,0
59a5561d2881d7555211d8b3,1,1,26,F,1,91.42,620,2,3,0,-1,0,163.22,1001,4,4,1,2,2,1,25.1,0,2,NULL,0
59bb8e24e666867ee0181010,2,2,23,F,1,120,970,1,2,-1,-1,0,120,970,2,2,1,1,1,0,23.88,0,4,NULL,0
59df4ac4e666861941faa2e1,4,4,24,F,2,472.88,2195,21,15,0,-1,0,489.73,2290,23,15,0,0,2,2,17.07,0,14,NULL,0
5a29265e1cf3d1777bca0e87,9,5,28,F,4,298.98,1659,22,19,31,3,57,2468.48,11140,116,79,4,2,7,4,18.44,0,18,2018-10-25 23:59:59,0
5a3dd40ae66686039ba24fbf,0,0,28,F,1,2620.73,19115,108,62,10,-1,2,3271.8,22493,126,64,0,0,7,6,42.17,0,33,NULL,0
5a9120827511ce12edb689b1,0,0,30,F,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,24.09,0,2,NULL,0
5ac0cac2e666864ca1d9934a,1,2,29,M,1,187.78,1722,5,5,-1,-1,0,187.78,1722,6,5,1,3,1,2,27.17,0,5,NULL,0
5ac2eb157511ce5db58a725c,1,1,28,F,1,60,417,0,1,-1,-1,0,60,417,1,1,0,0,1,0,17.01,0,7,NULL,0
5ac61c1e7511ce5db58eaafb,3,4,35,M,1,315.25,2447,14,11,-1,-1,0,805.6,5421,32,26,1,2,4,3,24.62,0,21,NULL,1
5ac6e3f81cf3d10a5a28f2a7,1,1,28,M,1,58,484,0,1,-1,-1,0,58,484,1,1,0,0,1,0,28.05,0,2,NULL,0
5acc39122e06905a7c743209,20,18,28,F,0,1001.48,6577,17,18,-1,-1,0,1001.48,6577,18,18,2,0,1,0,0,0,0,NULL,0
5ade7a95e666862a08155ee8,2,2,30,F,1,120,839,1,2,-1,19,2,662.23,3163,24,20,1,1,2,3,21.26,0,1,NULL,0
5ae34a7e2e069070cdd0b65f,72,68,28,F,2,4431.6,32463,117,86,-1,-1,2,4486.53,32562,120,86,1,2,6,7,19.1,0,15,NULL,0
5b18b7f8fe6e4319cd513644,1,0,25,F,3,2108.3,8090,149,56,20,14,60,6437.4,21277,263,61,2,1,25,7,18.36,0,97,NULL,0
5bdbb384e666866900b921bb,2,1,25,M,4,65.82,522,1,1,6,-1,0,349.75,3622,9,5,1,1,2,2,26.75,0,12,NULL,1
54ed80b62236991562b4f7ab,1,1,27,F,1,2781.75,19973,121,69,33,81,416,16806.35,79175,656,282,1,1,74,9,23.62,0,17,NULL,0
54fdbf60f63e7e9a6478bb10,0,1,32,F,1,519.8,2866,46,23,-1,-1,0,519.8,2866,47,23,2,1,2,2,21.41,0,19,NULL,0
556db3c31c132a35a645c802,2,2,25,F,1,444.97,2970,21,17,18,-1,3,1884.28,10207,44,38,2,2,3,3,20.76,1,4,2018-12-09 23:59:59,1
55809ebee4adb1e86387f0a1,8,8,38,F,2,687.27,6009,26,15,-1,-1,0,687.27,6009,27,15,2,1,4,3,22.06,1,15,2018-11-19 23:59:59,0
55b8d5a6e88b1de7dae9b1b5,1,0,35,M,1,0,0,-1,0,0,-1,0,54.08,731,1,1,0,0,1,0,24.16,0,0,NULL,0
55dda818a57a3a071f17ce14,3,9,28,F,1,589.1,4700,11,11,-1,-1,0,589.1,4700,12,11,1,2,3,0,19.03,0,2,NULL,0
55ddeb0599f4dae31eaa30d9,3,3,25,F,1,8391.38,52819,459,163,30,80,0,10298.33,61297,577,203,0,0,19,9,18.73,0,47,NULL,0
566e9ca94885a51f01b29a7c,1,1,35,F,1,1310.28,7601,86,58,2,65,255,8088.33,26141,420,199,1,2,20,9,18.34,1,22,NULL,0
5693c43a3de79b4f183a1016,5,5,25,F,3,842.98,3547,45,42,0,-1,0,869.07,3577,47,43,2,2,6,0,20.7,1,5,NULL,1
56e7e27db2a18722055aafcb,14,12,24,F,2,2656.1,14289,184,83,68,3,26,6322.43,35365,310,125,2,1,34,8,19.27,1,133,2019-01-20 23:59:59,0
5705d312a641e0037a359623,0,0,25,F,1,245.07,2132,10,10,7,0,25,1552.7,6907,45,26,0,0,6,3,21.99,1,13,NULL,0
572ea5e1c2b0181648d03d1c,4,7,33,F,1,460.07,3367,9,7,-1,-1,0,460.07,3367,10,7,2,1,2,0,27.06,1,0,NULL,0
576d3ab2aefa982f0526f36a,1,0,25,F,2,1806.63,10124,130,76,51,-1,0,4130.22,26923,188,120,2,1,6,6,24.35,1,65,NULL,0
581977234933037740c4d33d,8,8,34,M,3,474.22,3960,7,6,-1,-1,0,474.22,3960,8,6,0,0,1,3,22.49,0,1,NULL,1
58c7afd8387e284de14c9820,0,0,25,M,3,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,NULL,0
58f6a76d387e281bd11ed487,4,3,35,F,1,240.47,1684,7,5,12,-1,3,1391.12,11988,26,22,1,1,2,3,27.39,0,8,NULL,0
590cb70231f11631d3e821a7,1,0,32,F,2,170.32,888,10,9,-1,-1,0,170.32,888,11,9,0,0,3,0,20.7,1,3,NULL,0
5983247a094afb70931ce7d1,16,11,26,F,2,1019.92,6454,41,34,1,-1,0,1221.58,7270,50,40,2,2,3,4,19.95,0,38,NULL,0
5993c631094afb09d8dce2a8,0,0,25,F,1,12.33,87,0,1,-1,-1,0,47,242,2,2,0,0,1,0,19.82,0,3,NULL,0
59afe1b2e66686780040de3b,0,2,28,M,1,117.95,763,1,1,-1,0,0,158.25,861,3,2,1,2,1,0,21.67,0,0,NULL,0
5a6f16f97511ce104eecbbba,1,1,27,F,1,60,561,0,1,-1,-1,0,60,561,1,1,0,0,1,0,23.31,0,8,NULL,0
5a940d341cf3d13622ecac39,1,0,18,F,1,13.82,32,0,1,-1,-1,0,13.82,32,1,1,0,0,1,0,22.31,0,5,NULL,0
5aabb2c732b7984d34c6956c,1,1,25,F,0,60,517,0,1,-1,-1,0,60,517,1,1,0,0,1,0,0,0,0,NULL,0
5ad09cf9ba9e9b0ffa664a71,1,1,28,F,0,58,577,0,1,-1,-1,0,58,577,1,1,0,0,1,0,0,0,0,NULL,0
5b10e0182e0690230109af47,1,1,28,F,1,57.18,463,0,1,-1,-1,0,57.18,463,1,1,0,0,1,0,20.96,0,7,NULL,1
5b67d5c67511ce3080e6d3f0,1,1,22,F,1,60.45,506,1,2,-1,-1,9,231.47,847,11,8,1,1,4,1,21.1,0,2,NULL,0
5bd49c931cf3d10787ebb124,1,1,28,F,1,60,403,0,1,-1,-1,0,60,403,1,1,2,1,1,0,18.37,0,2,NULL,0
5be2b179fe6e4338f48add7d,1,0,28,F,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,18.37,0,12,NULL,0
55010176944b920366daa891,1,0,34,F,1,227.5,737,13,5,-1,0,0,231.03,745,15,5,0,0,2,2,20.2,0,10,NULL,0
55418d2b868b56b0213ae318,1,1,25,F,2,59.03,394,0,1,-1,-1,0,59.03,394,1,1,1,3,1,0,20.76,0,1,NULL,0
55b64b86c066a39b506e2dec,1,1,37,F,1,39682.37,234006,2182,734,202,91,100,54061.03,314982,2713,801,2,2,42,12,19.81,0,71,NULL,0
55be44ffef3b75c3fded1687,17,12,28,F,1,1004.82,7292,29,29,7,2,1,1345.55,9397,42,38,2,1,2,2,19.95,1,12,NULL,0
55da665e357f4c7e7e5c5b86,25,22,31,F,2,1390.28,9588,34,28,-1,-1,0,1390.28,9588,35,28,2,1,3,1,18.67,0,8,NULL,1
56cec3cf39639ca3038b486b,2,2,26,F,1,2898.25,19539,176,151,222,5,199,15546.92,93192,605,290,3,2,26,9,19.53,0,49,NULL,0
56d1c1ab53c4811405778aea,1,1,31,F,1,149,755,7,6,-1,-1,0,149,755,8,6,0,0,2,1,20.83,1,9,NULL,0
56d8e409bde20cdc187b6679,1,2,39,F,1,149.77,807,3,4,-1,-1,0,149.77,807,4,4,2,1,1,1,24.97,1,0,NULL,0
5731017b250438844d76e3a2,0,0,41,F,2,492.1,1694,34,25,28,11,1,2024.58,12096,77,46,0,0,6,4,27.06,1,9,NULL,0
577ceac06071293b05c3d264,13,11,32,F,1,720.47,5022,17,13,1,-1,1,973.05,6249,27,18,0,0,2,0,22.83,1,18,NULL,0
57c7e76e4933030ffaed52c9,29,22,31,F,1,6065.02,39473,372,240,84,146,302,25244.04,122436,976,442,2,1,111,10,20.45,0,103,NULL,1
57ccb2744933030ffaf220aa,1,1,25,F,1,82.05,615,2,2,13,-1,0,522.72,3995,17,15,0,0,2,2,0,0,0,NULL,0
580105cc31f11677bfa3ba0f,0,0,24,F,2,141.42,476,12,8,1,-1,0,201.93,728,16,11,0,0,2,1,17.19,1,21,NULL,0
5865169d8c26a36fc69f35f3,30,22,31,M,2,1262.83,8963,25,25,-1,-1,0,1262.83,8963,26,25,2,1,3,4,20.94,0,3,NULL,0
58ae96a54933033ef7e6fba3,2,2,32,F,1,194.15,1169,7,6,96,3,0,3547.45,19148,109,99,0,0,15,5,17.93,0,4,NULL,0
58d74b3f8c26a30456791b46,0,0,34,F,1,31.25,122,1,1,0,-1,0,41.47,202,3,1,0,0,1,0,27.55,1,1,NULL,0
590452148c26a32b32672968,1,1,31,F,1,591.37,2110,57,38,15,-1,28,2094.57,9085,106,52,0,0,4,4,19.95,1,15,NULL,0
5a48e7217511ce2f8d26fe4b,1,1,30,F,1,565.53,3385,23,19,-1,-1,2,624.53,3563,26,21,0,0,3,3,18.37,0,13,NULL,0
5a9a3caa1cf3d13622f2a2ac,1,1,23,F,3,81.27,469,2,2,-1,-1,0,81.27,469,3,2,1,2,1,1,17.3,0,1,NULL,1
5aa3ccd11cf3d15b9e0aafd0,1,1,36,F,1,72.8,743,6,4,-1,-1,0,72.8,743,7,4,0,0,2,1,22.86,0,2,NULL,0
5aae72bbe6668648f33555d9,1,0,33,F,2,36.22,81,3,2,-1,-1,0,36.22,81,4,2,0,0,1,0,23.34,1,21,NULL,0
5aafc2937511ce56135823a2,1,1,28,F,1,303.92,1168,18,14,-1,-1,0,303.92,1168,19,14,1,1,3,2,21.7,0,18,NULL,0
5ad547f87511ce2e65ecc00c,32,29,25,F,1,1723.3,15323,29,29,-1,-1,45,2934.47,18842,75,50,2,2,5,5,27.48,1,1,NULL,0
5b39af0c7511ce0b982ecd46,17,17,42,F,1,1094.05,9703,21,20,2,-1,0,1482.4,11232,37,32,1,1,4,4,23.24,0,18,NULL,0
5baad9b0ba9e9b778b055f8f,1,1,25,F,0,60,482,0,1,-1,-1,0,60,482,1,1,0,0,1,0,0,0,0,NULL,0
55214c55238aee9261651b18,3,2,27,M,1,1070.05,5936,54,46,0,-1,0,1106.62,6321,56,47,0,0,4,3,24.22,0,7,NULL,0
556860d7c336449b10e7170a,0,0,20,F,2,4177.85,20132,379,228,74,10,115,8556.83,37664,588,302,2,1,14,8,19.33,1,64,NULL,0
55829d6d5f9cd99ebcd7c850,3,2,28,F,2,2982.85,16031,237,117,0,4,105,5519.88,23406,359,186,0,0,8,6,18.36,0,72,NULL,0
55a8ffb8b9616c19bb1bfe76,1,1,30,F,3,8356.7,33253,615,477,36,-1,9,10583.46,45500,662,498,2,1,18,10,18.29,0,16,NULL,0
55abaa3c7fcfecdb162d89fb,1,1,56,F,1,113.13,389,7,6,-1,-1,1,307.22,1133,15,13,0,0,4,2,22.86,0,13,NULL,0
55ea2c70b5e8edd63ca97f98,1,0,27,M,3,970.47,4912,78,26,0,-1,22,1505.75,6694,103,33,0,0,11,4,22.31,1,57,NULL,0
55f217f846ce30af42dde0aa,1,1,37,F,1,3688.9,14568,401,127,117,275,633,25568.63,115681,1430,335,1,1,87,10,26.33,1,58,NULL,0
5619f67f1d2fe343d93be1b9,1,1,25,M,2,57.05,562,0,1,-1,-1,0,57.05,562,1,1,0,0,1,0,18.12,0,0,NULL,0
5631f0adbca1e6d54335630f,10,10,27,F,2,1435.9,6818,79,41,3,-1,0,1626.32,7807,88,41,2,1,6,3,17.21,0,29,2018-12-18 23:59:59,0
563daf25f7b761f60af97fa6,1,0,30,M,1,19,43,0,1,-1,-1,0,19,43,1,1,0,0,1,0,24.19,1,1,NULL,0
5666a5b4f67b18a47b8b1c77,1,0,22,F,1,704.93,3452,62,48,43,2,0,2122.8,16214,114,76,0,0,9,5,24.02,0,27,NULL,0
56905594cb09d0971888a118,22,11,28,F,1,3632.2,18831,249,103,5,-1,9,3946.72,20864,266,103,1,2,9,6,21.27,1,31,NULL,1
56ab1dc23b2d723c48aeaaf1,1,1,25,F,1,12857.12,82296,768,344,-1,-1,0,12876.22,82331,770,345,2,2,16,10,19.63,1,18,NULL,1
56ab644cbe5dc826059d7a43,13,12,30,F,2,1267.87,7840,57,48,-1,-1,0,1267.87,7840,58,48,0,0,2,4,19.49,1,11,NULL,0
56b898db9230a83558965841,0,0,19,F,4,5513.88,38740,353,195,0,-1,0,5903.35,39950,370,207,0,0,9,7,19.57,0,50,NULL,0
56c2a3849230a83558b42c5e,21,20,39,F,1,1808.22,10618,83,55,-1,-1,0,2192.95,13390,91,62,0,0,4,3,20.96,1,4,NULL,1
56e8172018db7624081caeb9,17,14,27,F,1,2291.45,13508,157,82,57,149,344,15293.82,62185,714,186,2,2,22,9,22.66,1,44,2018-12-15 23:59:59,0
5703bc833e9027d37978dda3,0,0,24,M,3,2500.75,10636,159,83,32,0,35,4171.46,23067,229,128,3,2,7,6,22.53,1,20,NULL,0
574d8b377cf9083f0530a734,0,0,39,F,1,332.43,1724,28,20,-1,-1,0,332.43,1724,29,20,1,1,2,2,20.17,1,12,NULL,0
577c7b5ce1e1f97622f327a1,1,1,27,M,1,135.23,549,6,6,-1,-1,0,135.23,549,7,6,0,0,2,1,26.79,0,0,NULL,0
577d8c910ae967144468a766,2,2,18,F,2,5505.57,40750,365,146,22,2,1,6286.88,45931,393,157,2,1,8,7,20.53,1,38,NULL,0
579718d42772bf740c78e19d,6,5,30,M,3,493.1,2440,24,15,5,-1,45,1678.38,7099,76,37,3,2,8,3,22.62,1,7,NULL,0
57b823dc0d75c59d0737ac21,37,28,25,F,2,2772.37,19222,112,59,23,3,110,7109.93,32342,251,106,2,1,10,7,19.13,1,20,NULL,1
57bb0301493303074f882185,1,1,24,F,3,6618.22,50116,414,276,116,477,187,41447.32,236919,1538,646,2,2,51,12,20.32,0,70,2018-11-21 23:59:59,0
5838ff8a31f1163abfb17fb6,8,4,28,F,1,869.17,5201,51,30,-1,-1,0,869.17,5201,52,30,0,0,5,3,19.53,1,9,NULL,0
58beb81c8c26a343837d78f2,2,2,23,F,1,2482.77,16639,175,90,88,3,314,13055.37,61856,583,224,2,2,76,8,20.57,0,38,NULL,0
591c62634933034b5e1ec948,1,1,28,F,2,77.9,341,2,3,-1,-1,0,77.9,341,3,3,0,0,1,0,18.29,0,5,NULL,0
594161c7094afb0cf934de8a,1,1,30,F,1,335.02,1452,42,27,15,-1,6,1629.1,6379,89,46,1,2,4,4,24.78,1,23,NULL,0
594f9705094afb0f509f9410,0,0,45,M,1,285.3,1143,15,14,-1,-1,0,285.3,1143,16,14,0,0,4,2,32.65,1,5,2018-11-21 23:59:59,0
5954e31a15e66e0d61d8dbda,1,1,28,F,1,95.95,820,4,4,-1,-1,0,95.95,820,5,4,0,0,1,0,20.96,0,7,NULL,0
59b7f5962881d7723a8fcaa8,1,1,24,M,3,95.6,567,3,4,2,-1,0,142.18,1158,7,6,0,0,1,0,21.13,0,4,NULL,0
59c7b413e66686366054ee8d,3,4,36,F,1,406.8,2427,16,10,0,-1,0,437.08,2612,18,10,2,1,2,0,24.97,0,6,NULL,1
5a768238e6668651588be6cc,89,86,36,F,1,5092.72,36561,148,78,-1,-1,0,6097.08,40880,176,86,0,0,18,8,19.14,0,7,NULL,0
5abbab467511ce61980689e8,13,13,21,F,2,761.77,6243,16,15,2,-1,4,894.77,6637,25,17,2,2,1,3,17.53,0,12,NULL,0
5ad1cdf7e66686261ba70185,18,17,48,F,1,1048.12,6846,19,19,-1,-1,0,1048.12,6846,20,19,0,0,2,4,20.76,0,10,NULL,0
5ad6ac66e6668629512fa493,1,1,24,F,4,63.45,12,1,2,-1,-1,0,63.45,12,2,2,4,1,1,1,14.87,0,2,NULL,0
5aefc375ba9e9b09e5e07953,2,2,28,F,0,85.37,558,1,2,-1,-1,0,85.37,558,2,2,0,0,1,0,0,0,0,NULL,0
5b66f2676b76fe4e01ecae8c,3,3,25,F,0,178.08,1255,2,3,-1,-1,0,178.08,1255,3,3,0,0,1,1,0,0,0,NULL,0
5b728290ba9e9b4c2091d720,1,1,25,F,0,60.02,556,0,1,-1,-1,0,60.02,556,1,1,0,0,1,0,0,0,0,NULL,0
5bac400d7511ce7169c7b5f6,4,4,29,M,1,241.63,2089,4,5,0,-1,0,250,2159,6,6,1,2,3,2,23.36,0,4,NULL,1
5bbac1407511ce7169d03dbe,12,9,24,F,1,530.18,4276,8,9,-1,-1,0,530.18,4276,9,9,2,2,2,3,20.89,0,2,NULL,1
5bbed1516b76fe75ff62707d,1,1,25,F,0,57.53,338,0,1,-1,-1,0,57.53,338,1,1,0,0,1,0,0,0,0,NULL,0
5bebeecee7b4cc16e6d251d7,0,1,25,F,0,59.55,563,0,1,-1,-1,0,59.55,563,1,1,1,0,1,0,0,0,0,NULL,0
54d3ef2c4ba8435e3e006e6e,1,1,25,F,2,158.35,1542,6,6,-1,-1,0,158.35,1542,7,6,0,0,1,0,20.76,1,5,NULL,0
553f9b02cc6e6a9c1bdd3c89,1,1,25,F,3,57.03,476,0,1,-1,-1,0,57.03,476,1,1,0,0,1,0,20.76,0,3,NULL,0
55e981336214964e7578f133,9,7,24,F,2,3087.33,17695,198,146,-1,-1,0,7115.45,35593,335,248,2,1,37,7,19.43,1,26,NULL,0
55eed241caa4cf1ffd6d7db9,2,1,28,F,1,952.65,5606,60,41,-1,-1,16,1459.57,6662,79,49,0,0,5,3,18.65,1,24,NULL,0
5629d3917452246fe0c07ee8,3,4,27,F,1,1061.57,5741,77,46,24,0,18,2431.33,11705,123,80,2,1,8,4,21.74,1,12,NULL,1
563dca5ba887d4d80afa200c,1,1,30,F,1,1238.65,5439,78,47,-1,-1,0,1238.65,5439,79,47,0,0,7,3,0,0,5,NULL,0
563e3eeeb810292ee018bbe3,1,1,26,F,2,608.87,2289,51,30,-1,-1,5,704.62,2707,57,30,0,0,10,3,19.52,0,12,NULL,0
56541a3415c9ba343a959f3e,3,3,37,M,1,727.47,5502,23,18,0,-1,12,1055.57,6937,37,25,1,2,3,3,23.04,0,10,NULL,1
56bfdb1e62b14aa33db50032,2,2,25,M,1,173.08,1673,5,5,-1,-1,0,207.75,1758,7,5,2,1,1,2,0,0,4,NULL,0
56e822d618db7624081d46fa,0,1,35,F,1,72.05,577,3,2,-1,-1,0,72.05,577,4,2,1,1,1,0,25.71,1,0,NULL,0
570399e231e17a3105724c45,16,12,25,F,2,874.47,6653,40,30,39,-1,517,18745.45,50951,602,167,2,3,41,8,19.54,0,22,NULL,0
